tick, station, state, sender, target, dataType, size, desc
2364, S12, SEND, bc:17:db:1e:9e:de, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2366, S07, RECEIVE, bc:17:db:1e:9e:de, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2367, S12, SEND, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2372, S03, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2372, S02, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2372, S11, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2372, S10, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2372, S07, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2372, S14, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2372, S01, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2372, S09, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2372, S13, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2372, S15, RECEIVE, bc:17:db:1e:9e:de, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2373, S03, SEND, 43:7a:cb:e7:a4:6c, bc:17:db:1e:9e:de, Frame, 20, ACK
2373, S11, SEND, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
2373, S10, SEND, ba:8a:7d:2:e4:ce, bc:17:db:1e:9e:de, Frame, 20, ACK
2378, S12, SEND, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 56, DATA
2383, S02, RECEIVE, bc:17:db:1e:9e:de, f2:f1:f:70:58:f6, Frame, 56, DATA
2383, S02, RECEIVE, 48.151.68.235/0, 35.77.47.88/0, RCPacket, 36, ROUTE_REP:9 35.77.47.88/0 -> 96.56.122.190/0 -> 162.110.76.201/0 -> 48.151.68.235/0
2392, S02, SEND, f2:f1:f:70:58:f6, bc:17:db:1e:9e:de, Frame, 20, ACK
2392, S07, SEND, 6e:c8:a7:5a:9a:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
2394, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 56, DATA
2395, S02, SEND, f2:f1:f:70:58:f6, bc:17:db:1e:9e:de, Frame, 20, ACK
2397, S15, SEND, 6:8b:27:5f:bc:32, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2398, S05, SEND, 8e:c0:91:f3:cf:a6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
2399, S07, RECEIVE, 6:8b:27:5f:bc:32, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2400, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 20, ACK
2402, S12, RECEIVE, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 20, ACK
2403, S15, SEND, 6:8b:27:5f:bc:32, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2403, S14, RECEIVE, 8e:c0:91:f3:cf:a6, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
2403, S14, RECEIVE, 7.169.114.21/0, 177.45.112.71/0, RCPacket, 32, ROUTE_REP:3 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
2405, S07, RECEIVE, 6:8b:27:5f:bc:32, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2406, S15, SEND, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2408, S10, RECEIVE, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2409, S14, SEND, 39:ea:b7:f6:e3:fd, bc:17:db:1e:9e:de, Frame, 20, ACK
2409, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 20, ACK
2412, S14, SEND, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2412, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 20, ACK
2414, S05, RECEIVE, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2415, S05, SEND, 8e:c0:91:f3:cf:a6, b7:3:3e:6d:2b:4b, Frame, 20, ACK
2415, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 20, ACK
2417, S12, RECEIVE, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 20, ACK
2417, S01, RECEIVE, 8e:c0:91:f3:cf:a6, b7:3:3e:6d:2b:4b, Frame, 20, ACK
2418, S05, SEND, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
2418, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 20, ACK
2420, S12, RECEIVE, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 20, ACK
2420, S06, RECEIVE, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
2421, S05, SEND, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
2421, S15, SEND, 6:8b:27:5f:bc:32, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2423, S06, RECEIVE, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
2423, S07, RECEIVE, 6:8b:27:5f:bc:32, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2424, S05, SEND, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
2424, S15, SEND, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2426, S06, RECEIVE, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
2426, S10, RECEIVE, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2427, S05, SEND, 8e:c0:91:f3:cf:a6, f2:f1:f:70:58:f6, Frame, 20, ACK
2427, S15, SEND, 6:8b:27:5f:bc:32, 15:e2:23:3b:dc:9d, Frame, 20, ACK
2429, S02, RECEIVE, 8e:c0:91:f3:cf:a6, f2:f1:f:70:58:f6, Frame, 20, ACK
2429, S13, RECEIVE, 6:8b:27:5f:bc:32, 15:e2:23:3b:dc:9d, Frame, 20, ACK
2430, S05, SEND, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
2430, S15, SEND, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2432, S06, RECEIVE, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
2432, S10, RECEIVE, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2433, S05, SEND, 8e:c0:91:f3:cf:a6, 80:14:70:15:39:83, Frame, 56, DATA
2433, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 20, ACK
2435, S12, RECEIVE, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 20, ACK
2436, S15, SEND, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2438, S11, RECEIVE, 8e:c0:91:f3:cf:a6, 80:14:70:15:39:83, Frame, 56, DATA
2438, S11, RECEIVE, 7.169.114.21/0, 14.205.37.179/0, RCPacket, 36, ROUTE_REP:4 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
2438, S10, RECEIVE, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2439, S11, SEND, 80:14:70:15:39:83, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2439, S15, SEND, 6:8b:27:5f:bc:32, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2441, S08, SEND, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 56, DATA
2441, S05, RECEIVE, 80:14:70:15:39:83, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2442, S05, SEND, 8e:c0:91:f3:cf:a6, 39:ea:b7:f6:e3:fd, Frame, 56, DATA
2442, S15, SEND, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2444, S10, RECEIVE, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2445, S15, SEND, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2446, S03, RECEIVE, ce:d8:48:74:59:a6, 43:7a:cb:e7:a4:6c, Frame, 56, DATA
2446, S03, RECEIVE, 131.64.58.102/0, 35.77.47.88/0, RCPacket, 36, ROUTE_REP:7 35.77.47.88/0 -> 96.56.122.190/0 -> 152.56.31.180/0 -> 131.64.58.102/0
2447, S03, SEND, 131.64.58.102/0, 35.77.47.88/0, RCPacket, 36, ROUTE_REP:7 35.77.47.88/0 -> 96.56.122.190/0 -> 152.56.31.180/0 -> 131.64.58.102/0
2447, S03, SEND, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
2447, S10, RECEIVE, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2447, S14, RECEIVE, 8e:c0:91:f3:cf:a6, 39:ea:b7:f6:e3:fd, Frame, 56, DATA
2447, S14, RECEIVE, 160.220.175.59/0, 162.110.76.201/0, RCPacket, 36, ROUTE_REP:6 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0
2448, S14, SEND, 160.220.175.59/0, 162.110.76.201/0, RCPacket, 36, ROUTE_REP:6 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0
2448, S14, SEND, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2448, S15, SEND, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2449, S08, RECEIVE, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
2450, S03, SEND, 43:7a:cb:e7:a4:6c, f2:f1:f:70:58:f6, Frame, 56, DATA
2450, S10, RECEIVE, 6:8b:27:5f:bc:32, ba:8a:7d:2:e4:ce, Frame, 20, ACK
2450, S05, RECEIVE, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2451, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 56, DATA
2451, S15, SEND, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2455, S10, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2455, S07, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2455, S07, RECEIVE, 48.151.68.235/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 48.151.68.235/0 -> 130.189.133.177/0
2456, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
2456, S07, SEND, 162.110.76.201/0, 48.151.68.235/0, RCPacket, 32, ROUTE_REP:8 48.151.68.235/0 -> 130.189.133.177/0 -> 162.110.76.201/0
2456, S07, SEND, 48.151.68.235/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 48.151.68.235/0 -> 130.189.133.177/0 -> 162.110.76.201/0
2456, S11, RECEIVE, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 56, DATA
2456, S11, RECEIVE, 160.220.175.59/0, 162.110.76.201/0, RCPacket, 36, ROUTE_REP:6 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0
2457, S11, SEND, 160.220.175.59/0, 162.110.76.201/0, RCPacket, 36, ROUTE_REP:6 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0
2457, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
2458, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
2459, S14, RECEIVE, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
2460, S11, SEND, 80:14:70:15:39:83, 6e:c8:a7:5a:9a:4b, Frame, 56, DATA
2460, S08, SEND, ce:d8:48:74:59:a6, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
2461, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 48, DATA
2465, S03, RECEIVE, ce:d8:48:74:59:a6, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
2466, S07, SEND, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
2468, S15, RECEIVE, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
2469, S07, SEND, 6e:c8:a7:5a:9a:4b, ba:8a:7d:2:e4:ce, Frame, 52, DATA
2470, S05, SEND, 8e:c0:91:f3:cf:a6, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
2474, S10, RECEIVE, 6e:c8:a7:5a:9a:4b, ba:8a:7d:2:e4:ce, Frame, 52, DATA
2474, S10, RECEIVE, 162.110.76.201/0, 48.151.68.235/0, RCPacket, 32, ROUTE_REP:8 48.151.68.235/0 -> 130.189.133.177/0 -> 162.110.76.201/0
2475, S10, SEND, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2475, S02, RECEIVE, 8e:c0:91:f3:cf:a6, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
2475, S06, RECEIVE, 8e:c0:91:f3:cf:a6, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
2475, S06, RECEIVE, 162.110.76.201/0, 255.255.255.255/0, RCPacket, 36, ROUTE_REQ:0 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0
2475, S14, RECEIVE, 8e:c0:91:f3:cf:a6, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
2476, S02, SEND, f2:f1:f:70:58:f6, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2476, S06, SEND, 7.169.114.21/0, 162.110.76.201/0, RCPacket, 40, ROUTE_REP:8 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
2476, S06, SEND, 162.110.76.201/0, 255.255.255.255/0, RCPacket, 40, ROUTE_REQ:0 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
2476, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2477, S07, RECEIVE, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2478, S07, SEND, 6e:c8:a7:5a:9a:4b, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2479, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 60, DATA
2481, S14, SEND, 39:ea:b7:f6:e3:fd, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2483, S10, RECEIVE, 6e:c8:a7:5a:9a:4b, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2483, S15, RECEIVE, 6e:c8:a7:5a:9a:4b, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
2484, S10, SEND, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2486, S05, SEND, 8e:c0:91:f3:cf:a6, 80:14:70:15:39:83, Frame, 56, DATA
2486, S07, RECEIVE, ba:8a:7d:2:e4:ce, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2488, S15, SEND, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2491, S11, RECEIVE, 8e:c0:91:f3:cf:a6, 80:14:70:15:39:83, Frame, 56, DATA
2491, S11, RECEIVE, 160.220.175.59/0, 35.244.24.95/0, RCPacket, 36, ROUTE_REP:7 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0 -> 160.220.175.59/0
2492, S11, SEND, 160.220.175.59/0, 35.244.24.95/0, RCPacket, 36, ROUTE_REP:7 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0 -> 160.220.175.59/0
2492, S12, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2492, S10, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2492, S07, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2492, S13, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2492, S13, RECEIVE, 178.235.187.92/0, 255.255.255.255/0, RCPacket, 28, ROUTE_REQ:0 178.235.187.92/0 -> 130.189.133.177/0
2493, S12, SEND, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
2493, S13, SEND, 35.244.24.95/0, 178.235.187.92/0, RCPacket, 32, ROUTE_REP:6 178.235.187.92/0 -> 130.189.133.177/0 -> 35.244.24.95/0
2493, S13, SEND, 178.235.187.92/0, 255.255.255.255/0, RCPacket, 32, ROUTE_REQ:0 178.235.187.92/0 -> 130.189.133.177/0 -> 35.244.24.95/0
2495, S15, RECEIVE, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
2497, S03, SEND, 43:7a:cb:e7:a4:6c, f2:f1:f:70:58:f6, Frame, 56, DATA
2498, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
2500, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
2502, S02, RECEIVE, 43:7a:cb:e7:a4:6c, f2:f1:f:70:58:f6, Frame, 56, DATA
2502, S02, RECEIVE, 131.64.58.102/0, 35.77.47.88/0, RCPacket, 36, ROUTE_REP:7 35.77.47.88/0 -> 96.56.122.190/0 -> 152.56.31.180/0 -> 131.64.58.102/0
2503, S02, SEND, f2:f1:f:70:58:f6, 43:7a:cb:e7:a4:6c, Frame, 20, ACK
2503, S07, SEND, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
2505, S03, RECEIVE, f2:f1:f:70:58:f6, 43:7a:cb:e7:a4:6c, Frame, 20, ACK
2505, S15, RECEIVE, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
2506, S03, SEND, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
2507, S11, SEND, 80:14:70:15:39:83, 6e:c8:a7:5a:9a:4b, Frame, 56, DATA
2508, S08, RECEIVE, 43:7a:cb:e7:a4:6c, ce:d8:48:74:59:a6, Frame, 20, ACK
2512, S15, SEND, 6:8b:27:5f:bc:32, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2515, S15, SEND, 6:8b:27:5f:bc:32, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
2519, S07, RECEIVE, 6:8b:27:5f:bc:32, 6e:c8:a7:5a:9a:4b, Frame, 48, DATA
2519, S07, RECEIVE, 130.189.133.177/0, 162.110.76.201/0, RCPacket, 28, ROUTE_REP:3 162.110.76.201/0 -> 130.189.133.177/0
2520, S07, SEND, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
2522, S15, RECEIVE, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
2523, S15, SEND, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2527, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 60, DATA
2527, S12, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2527, S10, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2527, S07, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2527, S13, RECEIVE, 6:8b:27:5f:bc:32, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
2528, S12, SEND, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
2530, S15, RECEIVE, bc:17:db:1e:9e:de, 6:8b:27:5f:bc:32, Frame, 20, ACK
2533, S10, SEND, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
2533, S05, RECEIVE, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 60, DATA
2533, S05, RECEIVE, 7.169.114.21/0, 162.110.76.201/0, RCPacket, 40, ROUTE_REP:8 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
2534, S05, SEND, 7.169.114.21/0, 162.110.76.201/0, RCPacket, 40, ROUTE_REP:8 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0 -> 7.169.114.21/0
2535, S15, RECEIVE, ba:8a:7d:2:e4:ce, 6:8b:27:5f:bc:32, Frame, 20, ACK
2538, S07, SEND, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
2540, S15, RECEIVE, 6e:c8:a7:5a:9a:4b, 6:8b:27:5f:bc:32, Frame, 20, ACK
2542, S01, SEND, b7:3:3e:6d:2b:4b, f2:f1:f:70:58:f6, Frame, 56, DATA
2547, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 60, DATA
2547, S02, RECEIVE, b7:3:3e:6d:2b:4b, f2:f1:f:70:58:f6, Frame, 56, DATA
2547, S02, RECEIVE, 96.56.122.190/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:2 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 96.56.122.190/0
2548, S02, SEND, 96.56.122.190/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:2 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 96.56.122.190/0
2548, S02, SEND, f2:f1:f:70:58:f6, b7:3:3e:6d:2b:4b, Frame, 20, ACK
2550, S01, RECEIVE, f2:f1:f:70:58:f6, b7:3:3e:6d:2b:4b, Frame, 20, ACK
2551, S02, SEND, f2:f1:f:70:58:f6, 43:7a:cb:e7:a4:6c, Frame, 56, DATA
2556, S03, RECEIVE, f2:f1:f:70:58:f6, 43:7a:cb:e7:a4:6c, Frame, 56, DATA
2556, S03, RECEIVE, 96.56.122.190/0, 152.56.31.180/0, RCPacket, 36, ROUTE_REP:2 152.56.31.180/0 -> 155.202.229.150/0 -> 35.77.47.88/0 -> 96.56.122.190/0
2557, S03, SEND, 43:7a:cb:e7:a4:6c, f2:f1:f:70:58:f6, Frame, 20, ACK
2559, S11, SEND, 80:14:70:15:39:83, 6e:c8:a7:5a:9a:4b, Frame, 56, DATA
2564, S07, RECEIVE, 80:14:70:15:39:83, 6e:c8:a7:5a:9a:4b, Frame, 56, DATA
2564, S07, RECEIVE, 160.220.175.59/0, 162.110.76.201/0, RCPacket, 36, ROUTE_REP:6 162.110.76.201/0 -> 14.205.37.179/0 -> 177.45.112.71/0 -> 160.220.175.59/0
2565, S07, SEND, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 20, ACK
2567, S11, RECEIVE, 6e:c8:a7:5a:9a:4b, 80:14:70:15:39:83, Frame, 20, ACK
2568, S11, SEND, 80:14:70:15:39:83, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2570, S05, RECEIVE, 80:14:70:15:39:83, 8e:c0:91:f3:cf:a6, Frame, 20, ACK
2571, S11, SEND, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 56, DATA
2575, S06, SEND, 77:ac:6c:7d:c4:91, 8e:c0:91:f3:cf:a6, Frame, 60, DATA
2576, S12, RECEIVE, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 56, DATA
2576, S12, RECEIVE, 160.220.175.59/0, 35.244.24.95/0, RCPacket, 36, ROUTE_REP:7 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0 -> 160.220.175.59/0
2577, S12, SEND, 160.220.175.59/0, 35.244.24.95/0, RCPacket, 36, ROUTE_REP:7 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0 -> 160.220.175.59/0
2577, S12, SEND, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 20, ACK
2579, S11, RECEIVE, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 20, ACK
2580, S12, SEND, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 56, DATA
2585, S13, RECEIVE, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 56, DATA
2585, S13, RECEIVE, 160.220.175.59/0, 35.244.24.95/0, RCPacket, 36, ROUTE_REP:7 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0 -> 160.220.175.59/0
2587, S01, SEND, b7:3:3e:6d:2b:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
2589, S12, RECEIVE, b7:3:3e:6d:2b:4b, bc:17:db:1e:9e:de, Frame, 20, ACK
2590, S01, SEND, b7:3:3e:6d:2b:4b, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2592, S07, RECEIVE, b7:3:3e:6d:2b:4b, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
2593, S01, SEND, b7:3:3e:6d:2b:4b, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
2595, S15, SEND, 6:8b:27:5f:bc:32, bc:17:db:1e:9e:de, Frame, 60, DATA
2598, S02, SEND, f2:f1:f:70:58:f6, 43:7a:cb:e7:a4:6c, Frame, 56, DATA
2604, S01, SEND, b7:3:3e:6d:2b:4b, 80:14:70:15:39:83, Frame, 52, DATA
2609, S11, RECEIVE, b7:3:3e:6d:2b:4b, 80:14:70:15:39:83, Frame, 52, DATA
2609, S11, RECEIVE, 96.56.122.190/0, 177.45.112.71/0, RCPacket, 32, ROUTE_REP:3 177.45.112.71/0 -> 14.205.37.179/0 -> 96.56.122.190/0
2610, S11, SEND, 96.56.122.190/0, 177.45.112.71/0, RCPacket, 32, ROUTE_REP:3 177.45.112.71/0 -> 14.205.37.179/0 -> 96.56.122.190/0
2610, S11, SEND, 80:14:70:15:39:83, b7:3:3e:6d:2b:4b, Frame, 20, ACK
2612, S01, RECEIVE, 80:14:70:15:39:83, b7:3:3e:6d:2b:4b, Frame, 20, ACK
2613, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
2618, S14, RECEIVE, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 52, DATA
2618, S14, RECEIVE, 96.56.122.190/0, 177.45.112.71/0, RCPacket, 32, ROUTE_REP:3 177.45.112.71/0 -> 14.205.37.179/0 -> 96.56.122.190/0
